Dice,PSNR
0.4853094227844048,16.360914428408666
0.4894242853814122,17.361839137583775
0.49353914797841963,16.26624039488456
0.497654010575427,17.422722717395327
0.5017688731724345,16.622490751099434
0.5058837357694418,19.94874883278773
0.5099985983664492,21.54407262417824
0.5141134609634566,24.386190980766187
0.518228323560464,26.054370620342123
0.5223431861574714,26.211565287180566
0.5264580487544788,25.303143851918527
0.5305729113514862,24.114763277702142
0.5346877739484936,20.605599187734118
0.538802636545501,19.994032831164784
0.5429174991425084,22.577645499923516
0.5470323617395159,19.033601941782276
0.5511472243365232,19.926112976935663
0.5552620869335306,22.515285404123922
0.559376949530538,21.94902629962328
0.5634918121275454,25.885321318736477
0.5676066747245528,28.058780396679936
0.5717215373215602,23.592248868042596
0.5758363999185676,22.98339245485209
0.5799512625155749,22.18822123408103
0.5840661251125824,22.701353739133435
0.5881809877095898,25.031333085937717
0.5922958503065971,24.784307662024137
0.5964107129036046,24.122267898740322
0.600525575500612,24.464934643968718
0.6046404380976194,20.68242561980456
0.6087553006946268,19.870258319340557
0.6128701632916342,22.772943558258437
0.6169850258886416,15.95775110329906
0.621099888485649,22.885745171693042
0.6252147510826565,23.861525285877814
0.6293296136796638,22.7542982903226
0.6334444762766712,23.54979263066211
0.6375593388736787,21.557136533382188
0.641674201470686,20.617920860316698
0.6457890640676934,21.03718150746387
0.6499039266647008,22.632018683470548
0.6540187892617082,20.787731969643357
0.6581336518587155,22.9816589913096
0.662248514455723,25.36978243411076
0.6663633770527304,21.383655698255357
0.6704782396497377,22.270579368817078
0.6745931022467452,23.24487917284794
0.6787079648437526,20.201919010787186
0.68282282744076,22.896526511694837
0.6869376900377674,25.610699750759824
0.6910525526347748,22.81556306096361
0.6951674152317822,22.962580869730147
0.6992822778287896,22.10374019611807
0.703397140425797,21.675877854107178
0.7075120030228044,21.21451186492661
0.7116268656198118,23.499817808265163
0.7157417282168193,29.148709913512473
0.7198565908138266,28.26510930032446
0.723971453410834,27.4428621237753
0.7280863160078413,25.902882124394203
0.7322011786048488,20.045255766363866
0.7363160412018561,21.054756486042137
0.7404309037988636,17.990216420450466
0.744545766395871,16.106465484526797
0.7486606289928783,19.04654505846431
0.7527754915898858,19.910180771655163
0.7568903541868932,25.370871533911608
0.7610052167839005,23.722802565536163
0.765120079380908,22.838702530989888
0.7692349419779154,21.786943404393426
0.7733498045749228,19.443074989288245
0.7774646671719302,22.17362469651274
0.7815795297689376,24.94554955583462
0.785694392365945,23.451654466482687
0.7898092549629524,25.544732212344332
0.7939241175599598,27.876315045361356
0.7980389801569672,24.818209181865544
0.8021538427539745,25.857783434315134
0.806268705350982,22.48864765302938
0.8103835679479894,44.36242145738323
0.8144984305449967,51.806930393103286
0.8186132931420043,41.78364464038705
0.8227281557390116,41.87212923849182
0.8268430183360189,23.46064431824637
0.8309578809330264,25.789628106124724
0.8350727435300338,27.480231334203193
0.8391876061270411,26.97131684677051
0.8433024687240486,26.684768727567167
0.847417331321056,25.453723229698173
0.8515321939180633,24.57110971738512
0.8556470565150708,26.42107479069543
0.8597619191120782,25.54665279364332
0.8638767817090856,25.553078365767988
0.867991644306093,25.604174876281984
0.8721065069031004,25.487163825696634
0.8762213695001078,25.953830863349335
0.8803362320971152,26.130961421013048
0.8844510946941226,26.56012497449263
0.88856595729113,26.927067223665183
0.8926808198881374,27.616571993187904
