FPR,SNR_RMSpower_param
0.10866963632737185,0.656941472871632
0.11200250180371184,0.6797759553470327
0.11533536728005181,0.7147130667049082
0.1186682327563918,0.7462725224077064
0.12200109823273177,0.7248500549549621
0.12533396370907174,0.6574213523526907
0.12866682918541172,0.5170077665172973
0.1319996946617517,0.3302456439921934
0.1353325601380917,0.22039927604159884
0.13866542561443168,0.18650569087745972
0.14199829109077164,0.1527735356375071
0.14533115656711162,0.14322434288144215
0.1486640220434516,0.13421583882934424
0.1519968875197916,0.14083644536610107
0.15532975299613155,0.12052447729836355
0.15866261847247154,0.14356487230017345
0.16199548394881153,0.14981685385081095
0.1653283494251515,0.12245046711445483
0.1686612149014915,0.1392405267068209
0.17199408037783148,0.15176453368300574
0.17532694585417144,0.19913756913062702
0.17865981133051143,0.14107735219981934
0.18199267680685138,0.14475860235922358
0.18532554228319137,0.07268384118650571
0.18865840775953135,0.07225265421574575
0.19199127323587134,0.07055730073801399
0.19532413871221133,0.07033828292502904
0.1986570041885513,0.1752136777879616
0.2019898696648913,0.19347373997138642
0.20532273514123126,0.26270410534100336
0.20865560061757124,0.23544412159829933
0.2119884660939112,0.060401709844807985
0.21532133157025118,0.06030771769712544
0.21865419704659117,0.13635410616441684
0.22198706252293116,0.14233650743371182
0.22531992799927114,0.15651435247524048
0.22865279347561113,0.2111680075665117
0.2319856589519511,0.05228502311332062
0.2353185244282911,0.051522231833280856
0.23865138990463103,0.05032417284476242
0.24198425538097101,0.04966051887893391
0.245317120857311,0.049936256794073985
0.24864998633365099,0.04933634172252539
0.25198285180999097,0.0476761657698072
0.25531571728633096,0.04781483191292388
0.25864858276267094,0.0459823512074877
0.26198144823901093,0.044747165749202136
0.2653143137153509,0.043695699394573774
0.2686471791916909,0.04188885206484142
0.27198004466803083,0.04141216123032883
0.2753129101443708,0.041238562521112396
0.2786457756207108,0.040434150177440537
0.2819786410970508,0.03994185634248317
0.28531150657339077,0.03807711951106467
0.28864437204973076,0.03631824738895408
0.29197723752607074,0.03582479445849026
0.29531010300241073,0.034682771499298874
0.2986429684787507,0.03485016266898109
0.30197583395509064,0.03414543072696233
0.30530869943143063,0.034597847039211475
0.3086415649077706,0.03311859618102055
0.3119744303841106,0.0328525391546454
0.3153072958604506,0.0324347564410473
0.3186401613367906,0.03081925898110136
0.32197302681313056,0.029916907677575617
0.32530589228947054,0.029911684956569873
0.32863875776581053,0.028570462639840446
0.33197162324215046,0.028700390200034995
0.33530448871849045,0.028889152726072637
0.33863735419483043,0.028268364250425008
0.3419702196711704,0.026558980901545983
0.3453030851475104,0.025226109241480908
0.3486359506238504,0.02420899921445165
0.3519688161001904,0.023659941074717472
0.35530168157653036,0.023964125319876493
0.35863454705287034,0.023953793465061518
0.36196741252921033,0.02276573637238051
0.3653002780055503,0.021699709360877187
0.36863314348189025,0.02118810996799686
0.37196600895823023,0.020889904839303378
0.3752988744345702,0.020730219471455397
0.3786317399109102,0.019976746848959705
0.3819646053872502,0.018984157126060767
0.3852974708635902,0.01870554778211331
0.38863033633993016,0.017793511594693244
0.39196320181627015,0.016845191378106097
0.39529606729261013,0.016295761185109513
0.39862893276895006,0.016192135116963526
0.40196179824529005,0.015437463648434936
0.40529466372163003,0.015005288333386364
0.40862752919797,0.014072027994253961
0.41196039467431,0.01337409115003777
0.41529326015065,0.012844371846177469
0.41862612562699,0.012834295569807964
0.42195899110332996,0.012072923547482229
0.42529185657966995,0.012396619428469029
0.42862472205600993,0.012469056461690815
0.43195758753234986,0.01215012683591027
0.43529045300868985,0.012189066993077768
0.43862331848502983,0.011653012713095082
