Dice,SNR_invCV_param
0.4853094227844048,0.12384600218600644
0.4894242853814122,0.12454653214401297
0.49353914797841963,0.12629307487094588
0.497654010575427,0.13103006470150122
0.5017688731724345,0.13056771179536356
0.5058837357694418,0.13135730414271485
0.5099985983664492,0.13135587705735252
0.5141134609634566,0.12649189152341594
0.518228323560464,0.12857238325862952
0.5223431861574714,0.12842146486064304
0.5264580487544788,0.13350042147018248
0.5305729113514862,0.14363698139882147
0.5346877739484936,0.1514410561147199
0.538802636545501,0.15739909885824774
0.5429174991425084,0.15881558283899164
0.5470323617395159,0.16886240021945315
0.5511472243365232,0.171841356600725
0.5552620869335306,0.17016298761091284
0.559376949530538,0.1725408481495407
0.5634918121275454,0.17076440403309454
0.5676066747245528,0.1753953229859414
0.5717215373215602,0.1878359958961521
0.5758363999185676,0.1972639276263482
0.5799512625155749,0.20682647772512713
0.5840661251125824,0.20892004953149634
0.5881809877095898,0.21267531308392937
0.5922958503065971,0.20824987111786378
0.5964107129036046,0.20848897432315033
0.600525575500612,0.21449325335926872
0.6046404380976194,0.22765482888580205
0.6087553006946268,0.24833153655952575
0.6128701632916342,0.25418795586715787
0.6169850258886416,0.2671630156986127
0.621099888485649,0.2555068575731678
0.6252147510826565,0.2534481327925282
0.6293296136796638,0.25435637263227867
0.6334444762766712,0.2507733097811374
0.6375593388736787,0.2686816777001255
0.641674201470686,0.28327807472571837
0.6457890640676934,0.3014623751920644
0.6499039266647008,0.30412243290188046
0.6540187892617082,0.3049975323873604
0.6581336518587155,0.30512438940897635
0.662248514455723,0.29947895173232525
0.6663633770527304,0.32118902061650717
0.6704782396497377,0.3199989129922795
0.6745931022467452,0.3204201067179527
0.6787079648437526,0.3386597981479619
0.68282282744076,0.3353551444698449
0.6869376900377674,0.35615754784687736
0.6910525526347748,0.36997011780994593
0.6951674152317822,0.36838241224827334
0.6992822778287896,0.37184981440444365
0.703397140425797,0.3664464316074737
0.7075120030228044,0.3684510333142548
0.7116268656198118,0.3685916656706608
0.7157417282168193,0.382613222681475
0.7198565908138266,0.41448178905782335
0.723971453410834,0.4296005752162584
0.7280863160078413,0.43204001398274944
0.7322011786048488,0.4491650721426081
0.7363160412018561,0.44614907662057546
0.7404309037988636,0.45895468808750706
0.744545766395871,0.48854224504767213
0.7486606289928783,0.48193519254693573
0.7527754915898858,0.5315053279676638
0.7568903541868932,0.5161738359796659
0.7610052167839005,0.5239666743224007
0.765120079380908,0.5270791845894307
0.7692349419779154,0.5357255396930648
0.7733498045749228,0.5481480386003864
0.7774646671719302,0.5564638796098077
0.7815795297689376,0.5780625809759519
0.785694392365945,0.6370418006203556
0.7898092549629524,0.631083380889566
0.7939241175599598,1.3724156633195572
0.7980389801569672,1.4405119054109974
0.8021538427539745,1.48927743111555
0.806268705350982,1.7818081596770792
0.8103835679479894,1.834907606254119
0.8144984305449967,2.0493082716951294
0.8186132931420043,1.6158795218474398
0.8227281557390116,1.6243664369191562
0.8268430183360189,0.7887206373115213
0.8309578809330264,1.3926798461600278
0.8350727435300338,1.5377519901255463
0.8391876061270411,1.6260614151580453
0.8433024687240486,1.5811280934530332
0.847417331321056,1.3977738869823393
0.8515321939180633,1.4350402394775963
0.8556470565150708,1.5493436237079758
0.8597619191120782,1.5789827021159726
0.8638767817090856,1.6795745536078297
0.867991644306093,2.39584760683738
0.8721065069031004,4.291781376175424
0.8762213695001078,6.794006821272343
0.8803362320971152,7.734181310467757
0.8844510946941226,8.17243284335159
0.88856595729113,8.294914440091926
0.8926808198881374,7.5079958376396325
