FNR,Cohend_param
3.674129231372165e-05,1.9273627159723896
0.005360764852265366,1.8040720541363762
0.010684788412217011,1.01677710009281
0.016008811972168656,0.2557946332624881
0.0213328355321203,0.19795833334296553
0.026656859092071945,0.14416283206572716
0.03198088265202359,0.12852497217135925
0.037304906211975235,0.1255199623795034
0.04262892977192688,0.11948668641195025
0.047952953331878524,0.1131907988132206
0.05327697689183017,0.08737655779610515
0.058601000451781814,0.08853175506882309
0.06392502401173346,0.09566349926011732
0.06924904757168511,0.0879167099123876
0.07457307113163675,0.06695326887271526
0.07989709469158839,0.0342856413563859
0.08522111825154004,0.04835954829703844
0.09054514181149169,0.06208658683648476
0.09586916537144333,0.06994546770053159
0.10119318893139496,0.07226577277275324
0.10651721249134662,0.0677959105708403
0.11184123605129827,0.04989355669457064
0.1171652596112499,0.0553169606517173
0.12248928317120154,0.04095153692221982
0.12781330673115318,0.04926720067914631
0.13313733029110483,0.04303924078286563
0.13846135385105648,0.035802431190078775
0.1437853774110081,0.02939651800444726
0.14910940097095976,0.024074058683842683
0.1544334245309114,0.04549497643423472
0.15975744809086304,0.05594237718171559
0.1650814716508147,0.05383363712029092
0.17040549521076634,0.06291972748393182
0.175729518770718,0.036344833169134436
0.18105354233066964,0.041110913263111226
0.18637756589062127,0.02449325776236359
0.19170158945057292,0.024936381513296097
0.19702561301052457,0.024111037767267675
0.2023496365704762,0.022740456147581887
0.20767366013042785,0.0425194996020061
0.2129976836903795,0.0722485486560593
0.21832170725033115,0.04180314892679105
0.2236457308102828,0.053968494075556206
0.22896975437023442,0.05398977152087382
0.23429377793018608,0.03627427849399753
0.23961780149013773,0.04033255615193298
0.24494182505008935,0.023697461054764578
0.25026584861004103,0.019154312926002722
0.2555898721699927,0.017324069063942613
0.26091389572994433,0.012470091647642824
0.266237919289896,0.010629576433965357
0.27156194284984764,0.007904244599261962
0.2768859664097993,0.01043378602642096
0.2822099899697509,0.014326321481152862
0.28753401352970254,0.015782555530016455
0.2928580370896542,0.016867293205297566
0.29818206064960584,0.013027157447769175
0.3035060842095575,0.01171783502469773
0.30883010776950914,0.015686608421327474
0.3141541313294608,0.013992142760213733
0.3194781548894124,0.01840840180987825
0.32480217844936404,0.017076774628667368
0.3301262020093157,0.009683803764908135
0.33545022556926735,0.009485882439882217
0.340774249129219,0.00999398967861999
0.34609827268917065,0.010257048823404872
0.3514222962491223,0.00915935257461456
0.35674631980907395,0.011075190863621421
0.3620703433690256,0.009075746345409273
0.3673943669289772,0.00660109458024181
0.37271839048892885,0.005956509819864228
0.3780424140488805,0.0062752047472853486
0.38336643760883216,0.0073664185593277365
0.3886904611687838,0.010239146598678747
0.39401448472873546,0.009641796738545809
0.3993385082886871,0.008404479712534291
0.4046625318486387,0.00422269886381784
0.40998655540859036,0.004193289715826608
0.415310578968542,0.005442733456140429
0.42063460252849366,0.005782158436213123
0.4259586260884453,0.005995824544000991
0.43128264964839697,0.004864015372117708
0.4366066732083486,0.003313709418885173
0.44193069676830027,0.0025876898102302885
0.4472547203282519,0.002852633933573365
0.4525787438882035,0.003016679704194015
0.45790276744815517,0.0027688380402728337
0.4632267910081068,0.00324830988971965
0.46855081456805847,0.0031712214106409753
0.4738748381280101,0.003992853320871044
0.4791988616879618,0.003182071909270208
0.4845228852479134,0.003103265317447927
0.489846908807865,0.0024217051221796597
0.4951709323678167,0.0014619356502494057
0.5004949559277683,0.0014336900561459905
0.5058189794877199,0.0013929122087141376
0.5111430030476716,0.001927950465183317
0.5164670266076232,0.0018732240633343937
0.5217910501675749,0.002259892465854967
0.5271150737275265,0.0022456687693060665
