FPR,Cohend_param
0.008111162821620903,0.13725876228770417
0.011531275792295672,0.11820089620305499
0.01495138876297044,3.472479280530016
0.01837150173364521,2.6134364201504505
0.021791614704319978,2.2676489931854813
0.025211727674994744,2.126922847046618
0.028631840645669517,1.0655117366219622
0.03205195361634428,0.5488172286328397
0.035472066587019055,0.3926986607741306
0.03889217955769382,0.26373632756852505
0.042312292528368586,0.23867276443036217
0.04573240549904336,0.21118234159409488
0.049152518469718125,0.19253662117860204
0.0525726314403929,0.17201959328226216
0.05599274441106766,0.15387649448832103
0.059412857381742436,0.11089402056567452
0.06283297035241721,0.11175746320568247
0.06625308332309197,0.13291812439055545
0.06967319629376674,0.12878272083733472
0.0730933092644415,0.14901406226662284
0.07651342223511627,0.1269795466445164
0.07993353520579105,0.08905244248495155
0.08335364817646582,0.09636470790940653
0.08677376114714058,0.09148051812934001
0.09019387411781535,0.07665855621185645
0.09361398708849011,0.08344069433069566
0.0970341000591649,0.0732758277220262
0.10045421302983966,0.05757278811103555
0.10387432600051442,0.07924904102012245
0.10729443897118919,0.0342856413563859
0.11071455194186397,0.04477908260153393
0.11413466491253874,0.08041999037308091
0.1175547778832135,0.07767843560815609
0.12097489085388827,0.0747148291441129
0.12439500382456303,0.06897301748440027
0.12781511679523783,0.06505003286398175
0.1312352297659126,0.048636378421113444
0.13465534273658736,0.056967645046527106
0.13807545570726212,0.06520634830023828
0.1414955686779369,0.056926672979307924
0.14491568164861166,0.04588863122746713
0.14833579461928642,0.03830414913763325
0.15175590758996121,0.03831348485210684
0.15517602056063598,0.036741897258659624
0.15859613353131075,0.04292347802284427
0.1620162465019855,0.037509457988745554
0.16543635947266028,0.02900851441123133
0.16885647244333504,0.033990033755350264
0.1722765854140098,0.03288480388055667
0.17569669838468457,0.03438895969349691
0.17911681135535934,0.03150061347083261
0.18253692432603413,0.029688962175576025
0.1859570372967089,0.030058956478189524
0.18937715026738366,0.021742009494050498
0.19279726323805843,0.02650360657133056
0.1962173762087332,0.053968494075556206
0.19963748917940796,0.02794595507648763
0.20305760215008273,0.0320861180114186
0.2064777151207575,0.029342454366547463
0.20989782809143226,0.020246617238155594
0.21331794106210705,0.014326314122013628
0.21673805403278182,0.011105901883968464
0.22015816700345658,0.011111929553341678
0.22357827997413135,0.009879282722626722
0.22699839294480612,0.012601784447806888
0.23041850591548088,0.011756711468802455
0.23383861888615565,0.015278110427955434
0.2372587318568304,0.01795174646918413
0.24067884482750518,0.016099925148581582
0.24409895779817997,0.017971104978320815
0.24751907076885474,0.014028776656171952
0.2509391837395295,0.00952583877122154
0.25435929671020424,0.010048916286663762
0.25777940968087903,0.012000886092434809
0.2611995226515538,0.009559636825450194
0.26461963562222857,0.009406797400393473
0.2680397485929033,0.009603182561494636
0.2714598615635781,0.0059467884242282755
0.27487997453425284,0.0077176633898027
0.27830008750492763,0.007302502665537958
0.28172020047560237,0.007917478173618498
0.28514031344627716,0.007656161028479057
0.2885604264169519,0.0054145233545752226
0.2919805393876267,0.004725266793590556
0.2954006523583015,0.003933219517317485
0.2988207653289762,0.004147604599961919
0.302240878299651,0.004595842421354495
0.30566099127032575,0.004756981336479468
0.30908110424100055,0.0035647460975307852
0.3125012172116753,0.0032942894905190097
0.3159213301823501,0.003268079427083555
0.3193414431530248,0.002855962677354116
0.3227615561236996,0.002937987117098688
0.3261816690943744,0.002058971903785767
0.32960178206504914,0.0018754742763071428
0.33302189503572394,0.0020439665197805263
0.3364420080063987,0.0017410280696804053
0.33986212097707347,0.001803823513998186
0.3432822339477482,0.0021393296875566892
0.346702346918423,0.001867635888247014
