FNR,PSNR
3.674129231372165e-05,28.52175473553625
0.005360764852265366,28.22526946921179
0.010684788412217011,28.262186411205935
0.016008811972168656,24.31285930808723
0.0213328355321203,24.81524808659852
0.026656859092071945,24.414574152168573
0.03198088265202359,23.614522241433654
0.037304906211975235,23.63713599717782
0.04262892977192688,24.180303535657245
0.047952953331878524,22.37000759034759
0.05327697689183017,24.258406711669622
0.058601000451781814,23.39217487425313
0.06392502401173346,22.1608403559272
0.06924904757168511,23.96170616115722
0.07457307113163675,26.975405741318575
0.07989709469158839,32.31927984773806
0.08522111825154004,27.714501485040092
0.09054514181149169,22.455232536088268
0.09586916537144333,21.442195838706635
0.10119318893139496,20.71711637256717
0.10651721249134662,20.919917308719956
0.11184123605129827,23.7177535209998
0.1171652596112499,19.456645799714927
0.12248928317120154,20.695358684660853
0.12781330673115318,18.6308991492549
0.13313733029110483,22.577712404646988
0.13846135385105648,24.74717555373765
0.1437853774110081,28.205526605383746
0.14910940097095976,28.53994088199346
0.1544334245309114,23.425461895447487
0.15975744809086304,20.550134060141733
0.1650814716508147,18.547415672242654
0.17040549521076634,16.449649565168695
0.175729518770718,19.96277034394651
0.18105354233066964,17.399199735691454
0.18637756589062127,24.40258904809142
0.19170158945057292,24.47535480649214
0.19702561301052457,24.93823123874828
0.2023496365704762,26.129542690579186
0.20767366013042785,19.71161864537712
0.2129976836903795,9.609541769292388
0.21832170725033115,17.5180880973804
0.2236457308102828,13.811203872774385
0.22896975437023442,12.737669662879938
0.23429377793018608,17.970814619578167
0.23961780149013773,15.853302725644715
0.24494182505008935,19.991508014657462
0.25026584861004103,23.19144503730647
0.2555898721699927,23.534843290270672
0.26091389572994433,26.285118465153456
0.266237919289896,28.60787950838283
0.27156194284984764,27.512414252512407
0.2768859664097993,25.01481846752663
0.2822099899697509,21.932332224900694
0.28753401352970254,20.662493484534888
0.2928580370896542,19.74327532770766
0.29818206064960584,24.046174683438814
0.3035060842095575,24.46752842643388
0.30883010776950914,23.102751681048147
0.3141541313294608,27.25245280233362
0.3194781548894124,18.818788756028994
0.32480217844936404,18.836780038212883
0.3301262020093157,22.950548720872952
0.33545022556926735,22.766138587377355
0.340774249129219,22.967691343601633
0.34609827268917065,23.99899212627294
0.3514222962491223,24.375914817729072
0.35674631980907395,22.1955244213419
0.3620703433690256,22.45048748312331
0.3673943669289772,23.583968667551787
0.37271839048892885,23.850968165176063
0.3780424140488805,21.986958413346915
0.38336643760883216,21.270425838931253
0.3886904611687838,18.529288859176997
0.39401448472873546,19.927806014557405
0.3993385082886871,22.82337237481641
0.4046625318486387,26.723942940626966
0.40998655540859036,24.67015154209861
0.415310578968542,22.429007183474653
0.42063460252849366,21.739412399487037
0.4259586260884453,22.292786774222687
0.43128264964839697,22.835418616412934
0.4366066732083486,23.164293791450635
0.44193069676830027,25.549472197794298
0.4472547203282519,24.366764248339557
0.4525787438882035,22.882468143176546
0.45790276744815517,23.324996609512155
0.4632267910081068,21.558761589040127
0.46855081456805847,21.203774508930557
0.4738748381280101,19.313050415809347
0.4791988616879618,21.78151094211393
0.4845228852479134,19.89952008617262
0.489846908807865,23.377096947188182
0.4951709323678167,25.939594600732757
0.5004949559277683,25.112976847435192
0.5058189794877199,25.228314612396684
0.5111430030476716,20.934131356319252
0.5164670266076232,19.918157776031073
0.5217910501675749,17.974525014439735
0.5271150737275265,16.79805807961527
